member_id;visit_date;age;gender;membership_type;workout_type;workout_duration_minutes;calories_burned;check_in_time;attendance_status
1482;29.04.2024;27;Male;Quarterly;Strength Training;118;675;20:16:00;Absent
1483;06.11.2024;35;;Annual;Yoga;103;542;10:53:00;Present
1484;05.02.2024;40;Female;Annual;Strength Training;44;241;15:32:00;Absent
1485;08.06.2024;45;;Annual;Cardio;74;487;12:59:00;Absent
1486;16.01.2024;49;Male;Annual;Strength Training;66;545;11:53:00;Present
1487;16.10.2024;22;Male;Monthly;Cardio;85;564;18:43:00;Present
1488;04.09.2024;32;Female;Quarterly;Cardio;64;433;6:16:00;Absent
1489;03.08.2024;35;Female;Annual;Yoga;59;436;13:30:00;Present
1490;29.05.2024;50;Male;Quarterly;Cardio;58;506;18:44:00;Absent
1491;02.08.2024;32;Male;Quarterly;HIIT;116;959;21:16:00;Absent
1492;18.03.2024;20;Male;Quarterly;HIIT;20;120;15:51:00;Absent
1493;11.11.2024;31;Female;Monthly;HIIT;98;859;6:57:00;Absent
1494;13.05.2024;25;Male;Annual;CrossFit;96;576;9:55:00;Present
1495;15.03.2024;36;Male;Annual;HIIT;37;219;11:51:00;Present
1496;27.02.2024;28;Male;Annual;Strength Training;56;520;10:20:00;Absent
1497;21.09.2024;53;;Quarterly;Strength Training;64;382;20:20:00;Present
1498;12.01.2024;44;;Annual;HIIT;71;506;10:06:00;Present
1499;03.07.2024;31;Male;Annual;Cardio;59;434;7:58:00;Present
1500;08.10.2024;34;Female;Annual;Yoga;27;248;15:26:00;Present
1501;16.01.2024;56;;Quarterly;CrossFit;31;187;22:07:00;Absent
1502;02.10.2024;30;Male;Annual;HIIT;32;185;14:43:00;Present
1503;22.05.2024;46;Male;Monthly;Cardio;53;523;6:52:00;Present
1504;16.03.2024;47;;Annual;Cardio;87;839;11:38:00;Present
1505;08.02.2024;30;Female;Annual;Strength Training;43;339;16:14:00;Present
1506;21.06.2024;34;;Annual;CrossFit;120;865;12:22:00;Present
1507;01.02.2024;48;;Monthly;Cardio;98;761;18:22:00;Absent
1508;11.08.2024;38;;Quarterly;Yoga;45;241;12:04:00;Present
1509;28.09.2024;62;;Annual;Yoga;101;929;8:08:00;Present
1510;24.04.2024;57;;Annual;CrossFit;67;528;17:55:00;Absent
1511;17.02.2024;44;;Quarterly;Cardio;30;285;12:09:00;Present
1512;05.08.2024;22;;Quarterly;Cardio;95;628;15:21:00;Present
1513;09.12.2024;39;;Quarterly;Strength Training;39;270;5:55:00;Present
1514;04.08.2024;25;;Quarterly;HIIT;53;406;16:34:00;Present
1515;28.04.2024;40;Female;Annual;CrossFit;93;521;12:03:00;Present
1516;17.07.2024;26;Male;Annual;Cardio;81;460;16:42:00;Absent
1517;10.01.2024;35;Male;Annual;CrossFit;26;173;16:00:00;Present
1518;02.04.2024;33;Female;Quarterly;CrossFit;71;620;8:37:00;Absent
1519;10.09.2024;32;;Quarterly;HIIT;109;576;22:35:00;Present
1520;22.02.2024;36;Female;Annual;Cardio;53;437;11:20:00;Absent
1521;29.05.2024;39;;Annual;Yoga;50;270;12:48:00;Present
1522;30.12.2024;31;Male;Annual;CrossFit;89;878;12:37:00;Absent
1523;23.05.2024;52;Female;Annual;CrossFit;90;892;10:39:00;Absent
1524;16.06.2024;37;Male;Annual;Cardio;36;234;8:48:00;Present
1525;03.08.2024;21;;Annual;Strength Training;58;467;13:41:00;Present
1526;04.12.2024;39;Female;Monthly;Strength Training;87;676;7:02:00;Present
1527;19.03.2024;19;Female;Annual;Strength Training;47;302;14:44:00;Present
1528;29.11.2024;40;Female;Annual;Cardio;30;285;12:57:00;Absent
1529;05.12.2024;24;;Monthly;Cardio;79;568;9:26:00;Absent
1530;06.11.2024;47;;Monthly;Strength Training;23;164;9:11:00;Absent
1531;11.02.2024;18;;Annual;HIIT;24;187;9:20:00;Present
1532;20.02.2024;30;;Annual;Strength Training;26;249;6:05:00;Present
1533;19.04.2024;30;;Monthly;CrossFit;34;291;7:59:00;Present
1534;23.12.2024;49;;Quarterly;HIIT;52;428;18:28:00;Absent
1535;07.02.2024;35;Male;Quarterly;HIIT;77;769;7:16:00;Absent
1536;05.08.2024;47;Male;Quarterly;CrossFit;36;189;6:15:00;Absent
1537;22.07.2024;44;;Annual;CrossFit;70;535;19:54:00;Present
1538;02.05.2024;25;;Quarterly;CrossFit;69;644;17:02:00;Absent
1539;30.04.2024;18;;Quarterly;Strength Training;81;550;19:09:00;Absent
1540;24.11.2024;22;;Quarterly;Cardio;27;211;19:18:00;Present
1541;19.01.2024;26;Female;Quarterly;Strength Training;65;550;16:55:00;Absent
1542;08.04.2024;47;Male;Monthly;HIIT;38;273;5:32:00;Present
1543;03.11.2024;18;Female;Monthly;Strength Training;42;379;11:07:00;Absent
1544;03.12.2024;35;;Monthly;HIIT;68;599;22:25:00;Absent
1545;02.12.2024;37;Female;Monthly;Cardio;38;311;13:31:00;Absent
1546;21.04.2024;19;;Quarterly;Cardio;108;695;8:44:00;Present
1547;03.04.2024;30;;Annual;Strength Training;67;398;16:19:00;Present
1548;19.03.2024;33;Male;Annual;Yoga;87;615;14:18:00;Present
1549;20.09.2024;45;;Annual;Yoga;120;931;8:20:00;Absent
1550;24.05.2024;46;Male;Annual;Yoga;81;424;19:57:00;Present
1551;21.06.2024;34;;Annual;Cardio;23;193;16:38:00;Present
1552;10.09.2024;40;Male;Quarterly;Cardio;107;625;10:17:00;Absent
1553;06.09.2024;48;Female;Annual;Cardio;118;1070;21:12:00;Absent
1554;22.07.2024;45;;Quarterly;Yoga;84;805;6:16:00;Present
1555;28.06.2024;48;Female;Quarterly;Cardio;95;636;14:25:00;Absent
1556;04.03.2024;25;Female;Annual;CrossFit;33;252;12:34:00;Present
1557;15.09.2024;32;;Annual;HIIT;57;568;13:22:00;Present
1558;28.09.2024;34;Male;Annual;Strength Training;58;358;17:43:00;Absent
1559;26.01.2024;36;Male;Quarterly;Strength Training;70;611;9:53:00;Absent
1560;05.01.2024;20;Male;Quarterly;Strength Training;31;210;20:23:00;Present
1561;26.01.2024;18;;Quarterly;HIIT;89;707;9:53:00;Present
1562;19.07.2024;38;Male;Quarterly;Strength Training;60;337;22:21:00;Absent
1563;06.07.2024;20;Male;Quarterly;CrossFit;62;602;11:57:00;Absent
1564;04.05.2024;29;Female;Annual;Yoga;28;245;13:30:00;Present
1565;30.10.2024;48;;Quarterly;Cardio;62;446;11:26:00;Present
1566;13.07.2024;26;Male;Annual;Strength Training;102;788;12:34:00;Present
1567;14.09.2024;30;Female;Monthly;HIIT;55;479;12:45:00;Present
1568;30.08.2024;29;;Quarterly;Strength Training;88;467;9:07:00;Present
1569;18.03.2024;33;;Annual;Strength Training;30;176;8:17:00;Absent
1570;14.02.2024;22;;Annual;Cardio;49;305;18:02:00;Absent
1571;11.02.2024;47;Male;Monthly;Strength Training;43;276;8:50:00;Present
1572;13.01.2024;42;;Annual;CrossFit;75;678;9:00:00;Present
1573;02.07.2024;53;;Monthly;Cardio;54;402;15:17:00;Present
1574;02.10.2024;24;;Annual;HIIT;119;806;16:26:00;Absent
1575;06.09.2024;22;;Quarterly;CrossFit;53;414;20:10:00;Absent
1576;14.09.2024;26;Male;Quarterly;Cardio;81;581;7:37:00;Absent
1577;10.09.2024;19;Female;Monthly;Strength Training;101;565;22:27:00;Absent
1578;04.01.2024;21;Female;Annual;CrossFit;101;730;10:21:00;Present
1579;11.09.2024;26;Male;Monthly;CrossFit;83;567;7:17:00;Present
1580;11.02.2024;50;Female;Quarterly;Cardio;91;896;14:17:00;Absent
1581;03.07.2024;40;Female;Annual;Yoga;40;307;14:02:00;Present
1582;29.10.2024;36;Female;Monthly;CrossFit;28;140;12:37:00;Absent
1583;03.12.2024;26;Male;Quarterly;HIIT;70;538;7:44:00;Present
1584;20.04.2024;34;;Annual;Strength Training;27;225;16:21:00;Absent
1585;05.07.2024;31;Female;Annual;CrossFit;61;349;5:45:00;Present
1586;08.09.2024;29;Female;Quarterly;Cardio;59;422;8:03:00;Present
1587;11.03.2024;19;Female;Annual;HIIT;44;404;5:21:00;Present
1588;22.12.2024;33;Male;Quarterly;HIIT;66;586;19:54:00;Present
1589;23.06.2024;49;Male;Quarterly;Cardio;96;791;11:12:00;Present
1590;15.06.2024;22;Male;Quarterly;HIIT;97;934;17:37:00;Absent
1591;25.12.2024;28;Male;Annual;CrossFit;104;548;15:38:00;Absent
1592;24.05.2024;32;;Annual;HIIT;38;284;8:20:00;Absent
1593;29.03.2024;52;Male;Annual;Cardio;86;738;14:59:00;Absent
1594;24.02.2024;30;;Quarterly;HIIT;82;557;5:32:00;Absent
1595;15.05.2024;25;Female;Annual;Cardio;109;660;20:25:00;Absent
1596;12.09.2024;29;;Quarterly;Strength Training;99;512;21:09:00;Present
1597;20.12.2024;35;Female;Quarterly;Cardio;37;245;11:05:00;Absent
1598;13.09.2024;36;;Annual;HIIT;115;771;20:58:00;Present
1599;21.08.2024;27;;Annual;Strength Training;59;387;11:08:00;Absent
1600;23.04.2024;34;;Annual;CrossFit;38;362;9:21:00;Absent
1601;16.12.2024;61;Female;Quarterly;Yoga;51;503;10:25:00;Absent
1602;06.05.2024;49;Female;Quarterly;Cardio;23;209;5:53:00;Absent
1603;25.01.2024;51;Male;Quarterly;Strength Training;107;667;15:13:00;Present
1604;03.07.2024;24;Female;Annual;CrossFit;24;233;5:21:00;Absent
1605;14.01.2024;42;;Quarterly;CrossFit;69;506;8:07:00;Absent
1606;16.01.2024;21;;Annual;Strength Training;58;350;10:55:00;Absent
1607;21.09.2024;41;Female;Annual;Yoga;23;164;11:24:00;Present
1608;26.11.2024;32;Male;Annual;Yoga;56;326;15:06:00;Absent
1609;24.01.2024;37;;Annual;Yoga;97;920;16:09:00;Absent
1610;03.12.2024;33;Female;Quarterly;CrossFit;108;887;19:52:00;Absent
1611;26.08.2024;43;Female;Annual;Yoga;92;742;13:34:00;Present
1612;16.06.2024;33;Male;Quarterly;Strength Training;99;702;21:22:00;Present
1613;12.06.2024;20;;Quarterly;CrossFit;57;490;5:19:00;Present
1614;08.09.2024;47;Male;Annual;Yoga;26;191;9:02:00;Absent
1615;21.03.2024;42;;Quarterly;CrossFit;45;287;9:13:00;Absent
1616;25.02.2024;29;Male;Quarterly;CrossFit;58;366;12:26:00;Absent
1617;26.08.2024;18;Male;Quarterly;Strength Training;100;559;16:10:00;Present
1618;27.02.2024;49;;Quarterly;Yoga;35;242;7:21:00;Absent
1619;15.09.2024;39;Female;Quarterly;CrossFit;20;165;10:36:00;Absent
1620;01.05.2024;36;Male;Quarterly;Cardio;115;685;20:27:00;Present
1621;26.04.2024;44;;Annual;Yoga;82;440;8:14:00;Present
1622;23.02.2024;23;Female;Annual;Strength Training;45;261;20:29:00;Absent
1623;01.02.2024;27;Female;Quarterly;CrossFit;110;570;18:50:00;Absent
1624;27.09.2024;40;;Annual;HIIT;87;504;22:55:00;Absent
1625;24.05.2024;24;Female;Annual;CrossFit;117;1039;12:54:00;Absent
1626;30.08.2024;26;;Quarterly;Cardio;68;451;15:28:00;Absent
1627;12.07.2024;29;Female;Quarterly;CrossFit;120;921;9:39:00;Present
1628;01.04.2024;41;Female;Annual;Cardio;94;604;12:15:00;Absent
1629;25.10.2024;29;Female;Quarterly;CrossFit;32;222;18:05:00;Absent
1630;16.06.2024;22;Female;Quarterly;Cardio;62;582;13:53:00;Present
1631;09.06.2024;39;Female;Monthly;HIIT;105;614;8:26:00;Present
1632;30.07.2024;28;;Quarterly;Yoga;111;589;16:59:00;Absent
1633;07.06.2024;33;Female;Quarterly;Strength Training;107;802;17:30:00;Absent
1634;09.03.2024;42;Male;Quarterly;CrossFit;64;435;6:03:00;Present
1635;31.12.2024;30;Female;Annual;Cardio;47;382;19:29:00;Present
1636;22.03.2024;22;Male;Quarterly;CrossFit;74;444;10:15:00;Absent
1637;24.02.2024;40;;Quarterly;Strength Training;68;633;8:52:00;Absent
1638;19.03.2024;39;Male;Quarterly;Strength Training;91;517;21:58:00;Present
1639;09.09.2024;30;Male;Quarterly;HIIT;94;519;12:30:00;Absent
1640;24.08.2024;40;Female;Monthly;Yoga;33;256;20:35:00;Absent
1641;10.11.2024;51;;Annual;Strength Training;86;711;18:13:00;Present
1642;05.02.2024;30;Female;Monthly;Strength Training;102;772;21:23:00;Present
1643;08.11.2024;24;;Quarterly;HIIT;111;922;17:21:00;Absent
1644;10.04.2024;36;Female;Annual;CrossFit;74;686;19:54:00;Present
1645;14.04.2024;26;Female;Quarterly;Cardio;35;348;5:17:00;Absent
1646;20.11.2024;49;Male;Quarterly;Cardio;90;733;19:12:00;Present
1647;24.02.2024;37;;Quarterly;HIIT;55;317;11:01:00;Absent
1648;23.11.2024;35;Male;Quarterly;CrossFit;110;804;10:22:00;Absent
1649;11.12.2024;30;Female;Annual;CrossFit;86;647;10:34:00;Absent
1650;23.11.2024;18;Female;Quarterly;CrossFit;109;577;14:05:00;Present
1651;27.09.2024;27;Female;Annual;CrossFit;31;277;22:44:00;Absent
1652;23.09.2024;18;Male;Quarterly;HIIT;120;612;7:47:00;Present
1653;28.01.2024;33;Male;Quarterly;HIIT;84;460;10:25:00;Absent
1654;28.02.2024;38;;Annual;Cardio;32;265;15:19:00;Absent
1655;06.07.2024;28;Female;Annual;Yoga;48;293;20:24:00;Present
1656;14.10.2024;30;Male;Quarterly;CrossFit;102;634;9:51:00;Absent
1657;21.10.2024;43;;Monthly;Cardio;45;250;15:00:00;Absent
1658;02.12.2024;19;Female;Annual;Cardio;73;635;19:39:00;Absent
1659;30.01.2024;47;Female;Annual;Yoga;82;707;7:16:00;Present
1660;15.06.2024;35;Female;Annual;Yoga;41;223;17:03:00;Absent
1661;20.09.2024;43;;Annual;Yoga;111;802;16:40:00;Present
1662;16.10.2024;27;;Annual;Strength Training;101;617;11:13:00;Present
1663;21.02.2024;30;;Annual;Strength Training;106;712;11:42:00;Absent
1664;30.04.2024;31;Female;Monthly;Cardio;46;260;19:47:00;Present
1665;09.04.2024;24;Male;Annual;CrossFit;84;626;21:55:00;Absent
1666;09.08.2024;31;Female;Annual;Strength Training;103;693;20:52:00;Absent
1667;29.01.2024;28;Male;Annual;Yoga;48;402;21:40:00;Absent
1668;29.10.2024;49;Male;Annual;Cardio;68;652;15:19:00;Present
1669;17.03.2024;52;Female;Quarterly;Strength Training;96;838;8:15:00;Absent
1670;22.11.2024;24;Male;Annual;HIIT;72;593;18:49:00;Present
1671;01.03.2024;64;Male;Quarterly;Strength Training;91;616;7:57:00;Present
1672;06.09.2024;50;;Quarterly;CrossFit;63;487;5:44:00;Present
1673;01.03.2024;43;Male;Quarterly;Strength Training;80;558;10:05:00;Present
1674;11.01.2024;31;Female;Quarterly;Cardio;30;165;16:40:00;Present
1675;01.02.2024;32;;Quarterly;CrossFit;23;173;14:53:00;Present
1676;27.08.2024;24;Male;Quarterly;Cardio;91;474;17:50:00;Absent
1677;16.11.2024;26;Male;Quarterly;Strength Training;105;537;6:53:00;Present
1678;11.12.2024;42;Male;Quarterly;Cardio;46;338;17:20:00;Present
1679;22.11.2024;28;Female;Quarterly;Strength Training;34;245;5:26:00;Absent
1680;28.01.2024;25;;Annual;Strength Training;25;180;8:16:00;Present
1681;25.05.2024;39;;Monthly;Yoga;48;373;6:39:00;Present
1682;01.05.2024;32;Male;Annual;Strength Training;81;465;16:08:00;Absent
1683;27.06.2024;24;Female;Monthly;Cardio;64;355;6:13:00;Absent
1684;16.05.2024;26;Male;Annual;CrossFit;55;354;16:03:00;Absent
1685;11.12.2024;37;Female;Monthly;CrossFit;21;181;21:06:00;Present
1686;26.01.2024;30;Female;Annual;CrossFit;80;788;9:23:00;Present
1687;18.07.2024;28;Female;Quarterly;CrossFit;92;614;7:59:00;Absent
1688;06.08.2024;33;;Quarterly;Cardio;106;694;6:22:00;Absent
1689;30.07.2024;30;;Quarterly;Yoga;64;392;8:04:00;Present
1690;29.06.2024;32;Male;Annual;Yoga;74;411;14:21:00;Absent
1691;07.08.2024;29;;Annual;Yoga;67;643;9:42:00;Present
1692;30.01.2024;21;Male;Annual;Cardio;20;142;14:48:00;Present
1693;11.05.2024;43;Male;Annual;Yoga;79;636;22:39:00;Present
1694;20.05.2024;27;Male;Annual;Cardio;79;602;19:55:00;Absent
1695;08.05.2024;49;Female;Quarterly;Strength Training;111;834;8:44:00;Present
1696;10.03.2024;32;;Quarterly;HIIT;43;243;15:04:00;Absent
1697;12.11.2024;40;Female;Annual;Cardio;69;520;16:55:00;Present
1698;24.11.2024;42;Female;Quarterly;Strength Training;88;574;10:32:00;Absent
1699;23.06.2024;22;Male;Quarterly;Strength Training;89;476;18:02:00;Absent
1700;12.11.2024;33;;Annual;Yoga;58;466;16:11:00;Present
1701;05.01.2024;24;Male;Annual;Strength Training;71;686;21:35:00;Present
1702;06.10.2024;21;Male;Quarterly;Strength Training;110;1057;8:24:00;Absent
1703;22.05.2024;43;Male;Quarterly;HIIT;79;400;5:52:00;Present
1704;09.10.2024;48;Male;Quarterly;HIIT;72;475;7:39:00;Present
1705;05.02.2024;50;Male;Quarterly;CrossFit;87;820;18:58:00;Absent
1706;30.11.2024;30;Female;Monthly;CrossFit;64;339;11:05:00;Present
1707;17.12.2024;30;Male;Annual;CrossFit;46;367;8:57:00;Present
1708;12.05.2024;40;Male;Quarterly;Cardio;33;192;19:43:00;Absent
1709;06.09.2024;43;Male;Monthly;Yoga;62;376;19:52:00;Absent
1710;11.01.2024;35;Female;Quarterly;HIIT;76;526;8:38:00;Present
1711;17.07.2024;30;Male;Annual;Yoga;84;700;15:35:00;Absent
1712;17.09.2024;21;Female;Quarterly;CrossFit;33;303;9:59:00;Absent
1713;19.08.2024;53;;Annual;CrossFit;105;834;8:57:00;Absent
1714;23.09.2024;45;;Annual;HIIT;65;633;15:23:00;Absent
1715;21.08.2024;22;;Monthly;HIIT;87;484;15:05:00;Absent
1716;24.12.2024;36;Female;Monthly;Strength Training;47;255;11:42:00;Present
1717;24.07.2024;33;Male;Monthly;HIIT;28;239;21:50:00;Absent
1718;04.06.2024;23;Female;Monthly;HIIT;82;507;15:19:00;Absent
1719;30.08.2024;29;;Annual;CrossFit;108;762;9:22:00;Present
1720;11.01.2024;43;Female;Monthly;Cardio;91;871;16:26:00;Present
1721;19.03.2024;37;;Annual;CrossFit;116;1016;21:31:00;Absent
1722;08.06.2024;22;Female;Annual;CrossFit;80;787;5:48:00;Absent
1723;28.10.2024;25;;Quarterly;Strength Training;84;501;19:06:00;Present
1724;15.10.2024;47;;Quarterly;Strength Training;62;412;9:02:00;Absent
1725;25.12.2024;18;;Quarterly;HIIT;43;315;6:09:00;Absent
1726;16.11.2024;51;Female;Annual;CrossFit;57;288;10:04:00;Present
1727;13.03.2024;18;;Quarterly;HIIT;49;331;8:41:00;Absent
1728;30.09.2024;26;Female;Monthly;HIIT;66;396;17:30:00;Present
1729;14.08.2024;57;;Annual;Yoga;82;769;13:30:00;Absent
1730;10.11.2024;36;;Annual;Yoga;116;1021;10:02:00;Present
1731;08.04.2024;34;;Monthly;Cardio;82;512;8:14:00;Present
1732;01.02.2024;29;Male;Annual;Strength Training;100;995;14:07:00;Absent
1733;21.10.2024;28;Female;Monthly;CrossFit;84;592;16:02:00;Present
1734;11.12.2024;52;Female;Quarterly;Cardio;53;303;16:42:00;Present
1735;30.08.2024;36;;Quarterly;Cardio;86;701;19:34:00;Absent
1736;28.02.2024;27;;Monthly;CrossFit;71;598;19:16:00;Absent
1737;02.09.2024;36;Male;Quarterly;CrossFit;70;532;21:57:00;Absent
1738;15.12.2024;26;Female;Quarterly;Strength Training;23;172;15:25:00;Present
1739;14.09.2024;37;Female;Annual;Strength Training;94;790;22:40:00;Present
1740;30.07.2024;32;Female;Monthly;Strength Training;90;589;9:21:00;Absent
1741;13.01.2024;49;Female;Quarterly;Yoga;27;142;16:18:00;Absent
1742;21.05.2024;35;;Annual;Strength Training;50;484;8:04:00;Absent
1743;04.10.2024;39;Male;Monthly;HIIT;26;154;10:29:00;Present
1744;01.03.2024;52;Male;Quarterly;Yoga;110;1077;10:50:00;Absent
1745;17.09.2024;53;;Monthly;CrossFit;86;789;21:53:00;Absent
1746;25.01.2024;33;Female;Annual;CrossFit;114;914;8:56:00;Absent
1747;29.06.2024;33;;Monthly;Cardio;62;474;21:57:00;Absent
1748;17.08.2024;34;Female;Quarterly;CrossFit;85;476;10:00:00;Absent
1749;23.01.2024;23;Female;Annual;HIIT;73;433;22:29:00;Absent
1750;04.02.2024;27;Male;Quarterly;Cardio;77;708;20:17:00;Absent
1751;25.09.2024;26;;Quarterly;CrossFit;115;1115;16:16:00;Absent
1752;05.11.2024;29;;Quarterly;Cardio;98;826;6:46:00;Absent
1753;30.10.2024;26;Female;Annual;CrossFit;101;668;21:12:00;Present
1754;18.05.2024;34;Male;Annual;HIIT;102;977;19:22:00;Present
1755;18.10.2024;43;Female;Quarterly;HIIT;49;340;10:00:00;Present
1756;10.04.2024;52;;Quarterly;Cardio;31;302;5:11:00;Present
1757;18.07.2024;37;Male;Quarterly;Yoga;110;579;15:47:00;Present
1758;28.02.2024;37;Female;Annual;Strength Training;66;341;9:08:00;Absent
1759;23.03.2024;31;;Quarterly;Cardio;51;295;21:14:00;Absent
1760;22.05.2024;48;Male;Quarterly;HIIT;56;450;9:53:00;Present
1761;23.10.2024;45;Female;Quarterly;CrossFit;118;695;19:06:00;Present
1762;18.09.2024;45;Female;Monthly;Strength Training;100;735;20:03:00;Absent
1763;29.08.2024;32;;Quarterly;Strength Training;20;107;5:47:00;Absent
1764;20.01.2024;34;;Annual;Yoga;51;332;19:21:00;Present
1765;09.12.2024;36;;Quarterly;Yoga;96;635;22:15:00;Absent
1766;08.05.2024;27;Female;Annual;Strength Training;64;465;12:23:00;Present
1767;29.02.2024;34;Male;Annual;HIIT;110;718;18:14:00;Absent
1768;11.07.2024;33;Female;Annual;CrossFit;118;1152;14:44:00;Absent
1769;07.07.2024;21;;Quarterly;HIIT;26;239;19:12:00;Absent
1770;07.03.2024;41;Male;Quarterly;Strength Training;82;413;16:09:00;Present
1771;08.11.2024;30;Male;Quarterly;HIIT;32;189;13:05:00;Absent
1772;15.01.2024;39;Female;Annual;Cardio;33;325;12:16:00;Present
1773;23.11.2024;21;Female;Quarterly;HIIT;63;537;8:13:00;Absent
1774;02.01.2024;21;;Annual;Strength Training;46;424;17:56:00;Absent
1775;30.12.2024;21;;Annual;Strength Training;21;160;5:39:00;Present
1776;25.11.2024;46;Female;Quarterly;Yoga;75;484;20:16:00;Present
1777;22.04.2024;24;Female;Quarterly;HIIT;82;412;13:29:00;Absent
1778;12.07.2024;28;Male;Quarterly;Cardio;104;673;22:56:00;Absent
1779;01.11.2024;34;;Annual;Strength Training;38;273;10:48:00;Absent
1780;09.02.2024;31;Female;Annual;HIIT;63;590;14:30:00;Present
1781;02.04.2024;23;;Quarterly;Cardio;55;467;15:21:00;Present
1782;01.10.2024;38;Female;Annual;Cardio;48;478;21:30:00;Present
1783;22.03.2024;51;;Annual;CrossFit;22;145;8:42:00;Absent
1784;05.08.2024;23;;Monthly;Cardio;72;365;15:59:00;Absent
1785;15.09.2024;44;;Monthly;Cardio;95;840;9:24:00;Absent
1786;02.05.2024;26;Female;Annual;CrossFit;81;520;16:29:00;Absent
1787;03.09.2024;24;Female;Annual;Strength Training;80;420;19:33:00;Present
1788;04.12.2024;22;Female;Annual;HIIT;31;178;16:52:00;Present
1789;08.03.2024;25;;Annual;CrossFit;24;221;6:16:00;Present
1790;02.07.2024;38;Male;Annual;Yoga;31;160;22:16:00;Absent
1791;11.05.2024;18;Female;Annual;Strength Training;45;375;13:55:00;Present
1792;24.02.2024;27;Female;Quarterly;Strength Training;103;966;6:57:00;Present
1793;23.04.2024;34;;Monthly;Yoga;44;326;18:16:00;Present
1794;12.08.2024;30;Female;Annual;HIIT;90;590;9:28:00;Absent
1795;02.08.2024;34;Male;Annual;Yoga;72;638;11:31:00;Absent
1796;02.09.2024;25;Male;Monthly;CrossFit;90;601;16:12:00;Present
1797;13.01.2024;21;Female;Quarterly;HIIT;86;518;15:50:00;Present
1798;23.10.2024;21;Male;Quarterly;CrossFit;71;692;9:10:00;Present
1799;27.02.2024;50;Male;Monthly;HIIT;36;285;12:10:00;Absent
1800;18.04.2024;21;Female;Annual;HIIT;109;849;22:41:00;Present
1801;17.08.2024;49;Male;Quarterly;Strength Training;77;589;19:16:00;Present
1802;30.05.2024;25;Male;Annual;CrossFit;110;748;14:02:00;Present
1803;28.12.2024;37;Female;Quarterly;HIIT;36;294;18:34:00;Present
1804;24.01.2024;41;Male;Annual;Cardio;44;262;7:05:00;Absent
1805;11.11.2024;24;Male;Annual;Cardio;93;709;7:34:00;Present
1806;08.10.2024;22;Male;Annual;Strength Training;99;904;13:48:00;Absent
1807;11.02.2024;44;Female;Quarterly;CrossFit;82;655;18:33:00;Absent
1808;22.06.2024;34;Female;Quarterly;Strength Training;56;396;21:45:00;Present
1809;15.11.2024;24;Female;Annual;CrossFit;99;980;17:08:00;Absent
1810;25.02.2024;22;;Annual;Cardio;26;224;21:02:00;Present
1811;11.03.2024;18;;Quarterly;Strength Training;84;831;9:33:00;Absent
1812;18.12.2024;33;Female;Quarterly;CrossFit;61;354;21:39:00;Absent
1813;09.03.2024;33;Male;Monthly;CrossFit;100;664;10:30:00;Present
1814;05.03.2024;32;Male;Annual;HIIT;80;673;5:21:00;Absent
1815;03.05.2024;31;Male;Annual;Cardio;26;220;9:04:00;Absent
1816;21.07.2024;39;;Annual;CrossFit;86;705;8:30:00;Absent
1817;22.11.2024;47;Male;Quarterly;Cardio;115;836;12:33:00;Present
1818;29.12.2024;31;Female;Quarterly;HIIT;32;276;21:44:00;Absent
1819;22.05.2024;20;Male;Quarterly;HIIT;37;330;11:25:00;Absent
1820;27.12.2024;44;;Quarterly;Cardio;43;308;7:07:00;Absent
1821;31.03.2024;25;Male;Annual;Cardio;87;497;8:05:00;Present
1822;13.06.2024;33;Female;Annual;Strength Training;80;789;11:12:00;Present
1823;20.08.2024;33;Male;Quarterly;Yoga;56;385;20:06:00;Present
1824;26.11.2024;52;Male;Quarterly;CrossFit;53;379;16:28:00;Present
1825;19.07.2024;30;;Quarterly;Strength Training;70;552;6:02:00;Present
1826;08.01.2024;42;;Quarterly;HIIT;42;291;18:16:00;Present
1827;11.10.2024;34;Male;Annual;Strength Training;39;359;6:15:00;Absent
1828;26.05.2024;43;Female;Quarterly;Yoga;118;661;5:17:00;Absent
1829;09.12.2024;40;Female;Quarterly;Strength Training;25;144;8:10:00;Absent
1830;03.01.2024;64;Male;Annual;Yoga;37;280;17:13:00;Present
1831;27.09.2024;27;Female;Annual;HIIT;44;386;8:17:00;Present
1832;16.01.2024;47;Female;Quarterly;Yoga;81;772;12:53:00;Present
1833;19.12.2024;50;;Quarterly;Strength Training;91;689;18:56:00;Absent
1834;23.05.2024;36;Female;Quarterly;Cardio;83;446;10:56:00;Absent
1835;06.08.2024;40;;Monthly;HIIT;103;709;8:42:00;Absent
1836;06.05.2024;31;;Monthly;CrossFit;31;181;12:46:00;Present
1837;10.04.2024;22;Female;Annual;CrossFit;77;475;18:25:00;Absent
1838;21.08.2024;37;;Monthly;HIIT;49;348;20:58:00;Present
1839;28.04.2024;35;Female;Annual;HIIT;41;303;12:28:00;Present
1840;07.02.2024;38;;Annual;Strength Training;61;559;12:08:00;Absent
1841;20.02.2024;57;Female;Annual;Yoga;46;400;13:43:00;Absent
1842;03.05.2024;28;Male;Quarterly;Cardio;81;809;16:31:00;Absent
1843;18.07.2024;42;Female;Monthly;Cardio;24;131;7:50:00;Absent
1844;17.05.2024;29;Female;Annual;Yoga;99;784;22:57:00;Present
1845;14.05.2024;48;;Quarterly;CrossFit;41;212;16:07:00;Absent
